TaskId,ExerciseName,Weight,Ax,Ay,Az,Gx,Gy,Gz,Time,Phase
30004,bench_press,135,-14.15784066,3.39237664,17.69612991,0.61455929,0.27171179,-0.75710959,1020,concentric
30004,bench_press,135,-10.21207028,3.32431414,17.61915479,0.63756140,0.29443236,-0.82131697,1030,concentric
30004,bench_press,135,-9.37367750,3.51114037,16.31535526,0.60427738,0.20608059,-0.86410259,1040,concentric
30004,bench_press,135,-11.02812842,2.38201644,15.37665731,0.50759394,0.35492286,-1.13138267,1050,concentric
30004,bench_press,135,-11.11285967,3.19679899,17.47851369,0.43721408,0.55777232,-0.70133925,1060,concentric
30004,bench_press,135,-12.31634417,2.86557502,18.96819728,0.49791338,0.38038465,-0.83808135,1070,concentric
30004,bench_press,135,-14.28301085,3.60749513,18.06039617,0.49144361,0.38914895,-0.95373505,1080,concentric
30004,bench_press,135,-14.03592041,3.67614787,17.99394246,0.62167930,0.54691565,-1.10003698,1090,concentric
30004,bench_press,135,-10.99193016,3.00034490,19.74542428,0.23871358,0.39137401,-1.03574448,1100,concentric
30004,bench_press,135,-11.04695608,3.28484433,16.37173129,0.45404233,0.39209493,-1.07797529,1110,concentric
30004,bench_press,135,-10.47940164,2.96399834,11.59756940,0.50821146,0.25576624,-1.18603051,1120,concentric
30004,bench_press,135,-13.34655514,3.14940860,20.80059937,0.61546704,0.32381599,-0.87052075,1130,concentric
30004,bench_press,135,-12.26973034,2.84248298,15.41114333,0.31024949,0.35993049,-0.91247769,1140,concentric
30004,bench_press,135,-11.76652345,2.95148018,15.86826251,0.66926562,0.22485317,-0.81677860,1150,concentric
30004,bench_press,135,-13.01296330,2.82446233,14.74093749,0.50828333,0.57309179,-0.85255960,1160,concentric
30004,bench_press,135,-10.27613308,3.31626568,15.53435501,0.53978896,0.31449601,-0.72676936,1170,concentric
30004,bench_press,135,-13.27411382,3.46148292,19.87610183,0.87020056,0.37515303,-0.81569716,1180,concentric
30004,bench_press,135,-8.46980185,2.88383801,14.60791741,0.32052953,0.54893163,-1.20095391,1190,concentric
30004,bench_press,135,-12.12797200,3.29181379,18.34997232,0.67353055,0.48111454,-0.72234183,1200,concentric
30004,bench_press,135,-12.92382200,2.86695027,16.27561649,0.74181978,0.58889260,-0.84194160,1210,concentric
30004,bench_press,135,-9.97163061,2.67773106,21.58140828,0.85373268,0.57054081,-0.63758203,1220,concentric
30004,bench_press,135,-13.88600104,2.93203790,16.36977286,0.74178687,0.30933087,-0.78623675,1230,concentric
30004,bench_press,135,-9.70332331,3.40384912,18.59008963,0.49404701,0.34675477,-0.70722036,1240,concentric
30004,bench_press,135,-10.51376754,3.12550373,17.07327492,0.34734688,0.32034659,-0.60255630,1250,concentric
30004,bench_press,135,-13.35071880,3.21696685,20.17658150,0.47227809,0.51611976,-0.74300278,1260,concentric
30004,bench_press,135,-11.56068853,4.24950838,14.37188562,0.82891329,0.47016295,-0.76214957,1270,concentric
30004,bench_press,135,-10.96301967,2.87045233,18.50134878,0.40127555,0.59445574,-0.82729977,1280,concentric
30004,bench_press,135,-10.68460918,3.56234396,18.81052335,0.71227973,0.37989281,-0.97279332,1290,concentric
30004,bench_press,135,-9.92206639,3.71171269,17.50314391,0.70730014,0.38462763,-0.68384664,1300,concentric
30004,bench_press,135,-10.63516104,3.90980332,16.12103393,0.65423839,0.56346855,-0.75646283,1310,concentric
30004,bench_press,135,-11.84462294,2.83344854,19.95174836,0.82983431,0.39989009,-0.64368518,1320,concentric
30004,bench_press,135,-9.92559530,3.22459018,18.21892720,0.81565947,0.41678519,-0.83596479,1330,concentric
30004,bench_press,135,-14.50414285,3.51398993,14.66329864,0.96909038,0.50534391,-0.86560360,1340,concentric
30004,bench_press,135,-12.39344022,3.07128145,21.14482684,0.38154965,0.75532157,-0.77646391,1350,concentric
30004,bench_press,135,-13.18611487,2.77346338,21.71389233,0.62413231,0.39976409,-0.64982782,1360,concentric
30004,bench_press,135,-11.04643726,2.83074309,18.55232247,0.62340338,0.74693624,-0.65443458,1370,concentric
30004,bench_press,135,-10.77265864,3.33432639,21.91619769,0.78857430,0.41361596,-0.73940610,1380,concentric
30005,bicepcurls,15,-11.81000042,5.98999977,19.36000061,1.69000006,1.51999998,-2.49000001,12,concentric
30005,bicepcurls,15,-11.82999992,5.98000002,19.35000038,1.83000004,2.03999996,-2.59999991,22,concentric
30005,bicepcurls,15,-11.84000015,5.98000002,19.37000084,2.00000000,1.95000005,-2.57999992,32,concentric
30005,bicepcurls,15,-11.89000034,5.98000002,19.35000038,2.16000009,1.97000003,-3.01999998,42,concentric
30005,bicepcurls,15,-11.93000031,5.96999979,19.32999992,2.07999992,1.78999996,-2.90000010,52,concentric
30005,bicepcurls,15,-11.88000011,5.98999977,19.30999947,2.27999997,1.75000000,-2.93000007,62,concentric
30005,bicepcurls,15,-11.90999985,5.98000002,19.34000015,2.35999990,1.64999998,-3.07999992,72,concentric
30005,bicepcurls,15,-11.96000004,6.00000000,19.36000061,2.54999995,1.16999996,-2.91000009,82,concentric
30005,bicepcurls,15,-12.01000023,5.96000004,19.29000092,2.79999995,0.47999999,-2.72000003,92,concentric
30005,bicepcurls,15,-12.02999973,5.96999979,19.29000092,3.04999995,-0.28000000,-2.88000011,102,concentric
30005,bicepcurls,15,-12.00000000,5.96999979,19.31999969,3.19000006,-1.03999996,-2.52999997,112,concentric
30005,bicepcurls,15,-11.96000004,6.03999996,19.28000069,3.19000006,-1.78999996,-2.36999989,122,concentric
30005,bicepcurls,15,-11.88000011,6.01000023,19.29000092,3.28999996,-2.52999997,-1.83000004,132,concentric
30005,bicepcurls,15,-11.82999992,5.98000002,19.29000092,3.22000003,-2.75999999,-1.64999998,142,concentric
30005,bicepcurls,15,-11.81999969,5.96999979,19.29000092,3.23000002,-3.24000001,-1.30999994,152,concentric
30005,bicepcurls,15,-11.81000042,6.03000021,19.29999924,3.45000005,-3.36999989,-1.21000004,162,concentric
30005,bicepcurls,15,-11.76000023,6.03000021,19.35000038,3.07999992,-2.83999991,-1.11000001,172,concentric
30005,bicepcurls,15,-11.78999996,6.03000021,19.37000084,2.83999991,-2.73000002,-0.70999998,182,concentric
30005,bicepcurls,15,-11.78999996,6.03000021,19.36000061,2.75999999,-2.23000002,-0.31000000,192,concentric
30005,bicepcurls,15,-11.76000023,6.01000023,19.38999939,2.42000008,-1.46000004,-0.13000000,202,concentric
30005,bicepcurls,15,-11.78999996,6.03999996,19.37999916,2.28999996,-1.42999995,-0.15000001,212,concentric
30005,bicepcurls,15,-11.85000038,6.03000021,19.35000038,2.27999997,-1.08000004,0.16000000,222,concentric
30005,bicepcurls,15,-11.88000011,6.01000023,19.35000038,2.02999997,-1.30999994,0.13000000,232,concentric
30005,bicepcurls,15,-11.84000015,6.09000015,19.36000061,1.89999998,-1.30999994,0.25000000,242,concentric
30005,bicepcurls,15,-11.86999989,6.09999991,19.37999916,1.89999998,-1.30999994,0.09000000,252,concentric
30005,bicepcurls,15,-11.84000015,6.09000015,19.36000061,1.58000004,-1.01999998,0.24000000,262,concentric
30005,bicepcurls,15,-11.88000011,6.09999991,19.37000084,1.45000005,-1.03999996,0.20999999,272,concentric
30005,bicepcurls,15,-11.89000034,6.07000017,19.37999916,1.12000001,-0.92000002,0.08000000,282,concentric
30005,bicepcurls,15,-11.93000031,6.09999991,19.37999916,0.91000003,-0.88000000,0.03000000,292,concentric
30005,bicepcurls,15,-11.94999981,6.05999994,19.37999916,0.82999998,-0.95999998,-0.44999999,302,concentric
30005,bicepcurls,15,-11.97999954,6.09999991,19.38999939,0.54000002,-1.13999999,-0.55000001,312,concentric
30005,bicepcurls,15,-11.97999954,6.09999991,19.39999962,0.28999999,-1.38999999,-0.63000000,322,concentric
30005,bicepcurls,15,-11.89999962,6.03999996,19.37999916,0.28999999,-1.66999996,-0.63999999,332,concentric
30005,bicepcurls,15,-11.93000031,6.07000017,19.37999916,0.00000000,-2.04999995,-0.70999998,342,concentric
30005,bicepcurls,15,-11.96000004,6.01999998,19.32999992,0.00000000,-2.41000009,-0.91000003,352,concentric
30005,bicepcurls,15,-11.89999962,6.05000019,19.37000084,-0.15000001,-2.59999991,-0.94999999,362,concentric
30005,bicepcurls,15,-11.89999962,6.07999992,19.32999992,-0.13000000,-2.97000003,-0.66000003,372,concentric
30005,bicepcurls,15,-11.89999962,6.05000019,19.37999916,0.01000000,-3.27999997,-0.73000002,382,concentric
30005,bicepcurls,15,-11.81000042,6.09000015,19.39999962,-0.07000000,-3.33999991,-0.66000003,392,concentric
30005,bicepcurls,15,-11.80000019,6.05999994,19.32999992,-0.22000000,-3.11999989,-0.52999997,402,concentric
30005,bicepcurls,15,-11.75000000,6.05000019,19.37000084,-0.13000000,-3.03999996,-0.18000001,412,concentric
30005,bicepcurls,15,-11.76000023,6.03999996,19.31999969,-0.12000000,-2.57999992,-0.02000000,422,concentric
30005,bicepcurls,15,-11.80000019,6.05999994,19.32999992,-0.18000001,-2.47000003,0.10000000,432,concentric
30005,bicepcurls,15,-11.81999969,6.05999994,19.34000015,-0.05000000,-2.33999991,0.22000000,442,concentric
30005,bicepcurls,15,-11.82999992,6.07000017,19.32999992,-0.10000000,-2.53999996,0.33000001,452,concentric
30005,bicepcurls,15,-11.81000042,6.07000017,19.36000061,0.03000000,-2.49000001,0.44999999,462,concentric
30005,bicepcurls,15,-11.80000019,6.07000017,19.36000061,0.04000000,-2.74000001,0.69000000,472,concentric
30005,bicepcurls,15,-11.78999996,6.03999996,19.35000038,0.09000000,-2.92000008,0.94999999,482,concentric
30005,bicepcurls,15,-11.84000015,6.05000019,19.32999992,0.16000000,-3.15000010,1.00999999,492,concentric
30005,bicepcurls,15,-11.85999966,6.09000015,19.32999992,0.04000000,-3.21000004,0.94999999,502,concentric
30005,bicepcurls,15,-11.85999966,6.07999992,19.31999969,0.14000000,-2.65000010,0.85000002,512,concentric
30005,bicepcurls,15,-11.89999962,6.05999994,19.32999992,0.19000000,-2.63000011,1.00999999,522,concentric
30005,bicepcurls,15,-11.85999966,6.09999991,19.37000084,0.10000000,-2.01999998,0.94999999,532,concentric
30005,bicepcurls,15,-11.88000011,6.07999992,19.29999924,-0.07000000,-1.64999998,0.94999999,542,concentric
30005,bicepcurls,15,-11.82999992,6.07000017,19.28000069,0.02000000,-1.60000002,1.00999999,552,concentric
30005,bicepcurls,15,-11.85999966,6.03999996,19.28000069,0.41000000,-1.72000003,0.81000000,562,concentric
30005,bicepcurls,15,-11.85999966,6.07000017,19.34000015,0.50000000,-1.83000004,0.81000000,572,concentric
30005,bicepcurls,15,-11.89000034,6.03000021,19.29000092,0.86000001,-1.73000002,0.60000002,582,concentric
30005,bicepcurls,15,-11.84000015,6.07000017,19.29999924,0.69000000,-1.47000003,0.56000000,592,concentric
30005,bicepcurls,15,-11.85999966,6.07999992,19.23999977,0.80000001,-1.03999996,0.47000000,602,concentric
30005,bicepcurls,15,-11.85000038,6.07999992,19.29999924,0.93000001,-0.64999998,0.30000001,612,concentric
30005,bicepcurls,15,-11.78999996,6.05000019,19.30999947,1.16999996,-0.23000000,0.34999999,622,concentric
30005,bicepcurls,15,-11.81000042,6.03000021,19.30999947,1.32000005,0.31000000,0.34999999,632,concentric
30005,bicepcurls,15,-11.85999966,6.03999996,19.29000092,1.25000000,0.51999998,0.24000000,642,concentric
30005,bicepcurls,15,-11.89000034,6.05999994,19.30999947,1.52999997,0.44999999,0.05000000,652,concentric
30005,bicepcurls,15,-11.90999985,6.03000021,19.27000046,1.75000000,0.49000001,0.00000000,662,concentric
30005,bicepcurls,15,-11.97000027,6.03999996,19.27000046,1.90999997,0.15000001,-0.18000001,672,concentric
30005,bicepcurls,15,-11.93000031,6.03999996,19.29999924,2.16000009,-0.02000000,-0.38000000,682,concentric
30005,bicepcurls,15,-11.89999962,6.03000021,19.32999992,2.11999989,-0.43000001,-0.05000000,692,concentric
30005,bicepcurls,15,-11.85999966,6.05999994,19.29999924,2.11999989,-0.44000000,-0.31000000,702,concentric
30005,bicepcurls,15,-11.84000015,6.11000013,19.30999947,2.26999998,-0.09000000,-0.16000000,712,concentric
30005,bicepcurls,15,-11.81000042,6.11999989,19.31999969,2.28999996,0.20000000,-0.27000001,722,concentric
30005,bicepcurls,15,-11.84000015,6.07000017,19.35000038,2.02999997,0.56999999,-0.24000000,732,concentric
30005,bicepcurls,15,-11.90999985,6.05999994,19.31999969,2.05999994,1.02999997,-0.37000001,742,concentric
30005,bicepcurls,15,-11.97000027,6.05999994,19.30999947,1.80999994,1.34000003,-0.52999997,752,concentric
30005,bicepcurls,15,-12.01000023,6.03999996,19.35000038,1.61000001,1.13000000,-0.70999998,762,concentric
30005,bicepcurls,15,-12.01000023,6.03999996,19.30999947,1.92999995,0.58999997,-0.69999999,772,concentric
30005,bicepcurls,15,-12.02999973,6.07999992,19.30999947,1.87000001,-0.24000000,-0.58999997,782,concentric
30005,bicepcurls,15,-12.06999969,6.01999998,19.36000061,1.99000001,-1.14999998,-0.52999997,792,concentric
30005,bicepcurls,15,-12.02999973,6.03000021,19.30999947,2.26999998,-2.51999998,-0.44000000,802,concentric
30005,bicepcurls,15,-12.02000046,6.03000021,19.35000038,2.28999996,-3.61999989,-0.22000000,812,concentric
30005,bicepcurls,15,-12.03999996,6.03000021,19.35000038,2.43000007,-4.57999992,0.05000000,822,concentric
30005,bicepcurls,15,-12.00000000,6.01000023,19.30999947,2.65000010,-5.11999989,0.01000000,832,concentric
30005,bicepcurls,15,-12.06999969,6.00000000,19.40999985,2.74000001,-5.59999991,0.47999999,842,concentric
30005,bicepcurls,15,-12.10000038,6.03999996,19.40999985,2.82999992,-6.21000004,0.63999999,852,concentric
30005,bicepcurls,15,-12.11999989,6.05999994,19.45000076,3.00999999,-7.13000011,0.81999999,862,concentric
30005,bicepcurls,15,-12.17000008,6.05000019,19.51000023,3.27999997,-8.43999958,1.00000000,872,concentric
30005,bicepcurls,15,-12.14000034,6.01999998,19.45000076,3.74000001,-10.34000015,1.14999998,882,concentric
30005,bicepcurls,15,-12.06999969,6.01999998,19.46999931,4.21000004,-12.68000031,1.33000004,892,concentric
30005,bicepcurls,15,-11.97999954,6.07000017,19.46999931,4.63999987,-14.42000008,1.65999997,902,concentric
30005,bicepcurls,15,-11.92000008,6.11000013,19.47999954,4.80000019,-15.73999977,1.88999999,912,concentric
30005,bicepcurls,15,-11.76000023,6.13000011,19.50000000,4.98000002,-16.14999962,2.20000005,922,concentric
30005,bicepcurls,15,-11.59000015,6.21999979,19.51000023,4.92999983,-15.76000023,2.50999999,932,concentric
30005,bicepcurls,15,-11.52999973,6.23999977,19.56999969,4.63000011,-14.56999969,2.72000003,942,concentric
30005,bicepcurls,15,-11.47000027,6.25000000,19.59000015,4.21000004,-12.72999954,2.71000004,952,concentric
30005,bicepcurls,15,-11.46000004,6.28000021,19.53000069,3.53999996,-10.21000004,2.82999992,962,concentric
30005,bicepcurls,15,-11.47000027,6.30000019,19.60000038,2.77999997,-8.15999985,2.72000003,972,concentric
30005,bicepcurls,15,-11.61999989,6.26000023,19.53000069,2.38000011,-6.36999989,2.67000008,982,concentric
30005,bicepcurls,15,-11.68000031,6.26000023,19.54000092,1.71000004,-5.13999987,2.32999992,992,concentric
30005,bicepcurls,15,-11.81000042,6.26000023,19.52000046,1.25000000,-4.88999987,2.19000006,1002,concentric
30005,bicepcurls,15,-11.94999981,6.26999998,19.47999954,0.75999999,-4.96000004,1.99000001,1012,concentric
30005,bicepcurls,15,-11.97000027,6.23000002,19.52000046,0.56999999,-5.65999985,1.49000001,1022,concentric
30005,bicepcurls,15,-11.98999977,6.32000017,19.52000046,0.16000000,-6.40999985,1.26999998,1032,concentric
30005,bicepcurls,15,-11.96000004,6.26999998,19.60000038,-0.07000000,-6.96000004,1.21000004,1042,concentric
30005,bicepcurls,15,-11.98999977,6.25000000,19.60000038,-0.22000000,-7.69000006,0.95999998,1052,concentric
30005,bicepcurls,15,-12.05000019,6.23999977,19.60000038,-0.44000000,-8.57999992,0.50000000,1062,concentric
30005,bicepcurls,15,-12.07999992,6.21000004,19.68000031,-0.52999997,-9.56999970,0.07000000,1072,concentric
30005,bicepcurls,15,-12.13000011,6.21999979,19.69000053,-0.50999999,-10.73999977,-0.15000001,1082,concentric
30005,bicepcurls,15,-12.05000019,6.21999979,19.70000076,-0.68000001,-12.25000000,-0.61000001,1092,concentric
30005,bicepcurls,15,-12.00000000,6.28000021,19.73999977,-0.58999997,-13.31999969,-0.72000003,1102,concentric
30005,bicepcurls,15,-11.90999985,6.25000000,19.79999924,-0.55000001,-14.06000042,-1.27999997,1112,concentric
30005,bicepcurls,15,-11.89999962,6.21000004,19.90999985,-0.85000002,-13.98999977,-1.44000006,1122,concentric
30005,bicepcurls,15,-11.92000008,6.19000006,19.96999931,-1.15999997,-13.72999954,-1.96000004,1132,concentric
30005,bicepcurls,15,-11.97000027,6.17000008,20.10000038,-1.26999998,-13.60000038,-2.14000011,1142,concentric
30005,bicepcurls,15,-12.10000038,6.19000006,20.20999908,-1.73000002,-14.46000004,-2.34999991,1152,concentric
30005,bicepcurls,15,-12.22999954,6.13999987,20.31999969,-1.77999997,-16.95999908,-2.96000004,1162,concentric
30005,bicepcurls,15,-12.31999969,6.05999994,20.36000061,-1.84000003,-21.12000084,-3.06999993,1172,concentric
30005,bicepcurls,15,-12.43999958,6.05999994,20.38999939,-1.52999997,-27.20000076,-3.18000007,1182,concentric
30005,bicepcurls,15,-12.43000031,6.01999998,20.40999985,-1.03999996,-34.20000076,-2.83999991,1192,concentric
30005,bicepcurls,15,-12.30000019,6.03999996,20.59000015,-0.87000001,-41.47000122,-2.50999999,1202,concentric
30005,bicepcurls,15,-12.17000008,6.01999998,20.67000008,-0.88000000,-47.95999908,-2.01999998,1212,concentric
30005,bicepcurls,15,-11.92000008,6.07999992,20.84000015,-1.10000002,-53.11999893,-1.40999997,1222,concentric
30005,bicepcurls,15,-11.68999958,6.19999981,21.09000015,-2.02999997,-56.88999939,-0.72000003,1232,concentric
30005,bicepcurls,15,-11.59000015,6.23000002,21.37000084,-3.04999995,-59.63000107,-0.24000000,1242,concentric
30005,bicepcurls,15,-11.60000038,6.21999979,21.62000084,-4.07999992,-62.70000076,0.25000000,1252,concentric
30005,bicepcurls,15,-11.67000008,6.28999996,21.79999924,-4.88000011,-67.27999878,0.79000002,1262,concentric
30005,bicepcurls,15,-11.67000008,6.28999996,21.95000076,-5.30999994,-73.76000214,2.25999999,1272,concentric
30005,bicepcurls,15,-11.64000034,6.32999992,22.12000084,-5.92999983,-82.02999878,3.89000011,1282,concentric
30005,bicepcurls,15,-11.50000000,6.38000011,22.27000046,-5.75000000,-92.08999634,5.55000019,1292,concentric
30005,bicepcurls,15,-11.34000015,6.34000015,22.42000008,-5.48999977,-102.50000000,7.84000015,1302,concentric
30005,bicepcurls,15,-11.02000046,6.36999989,22.59000015,-4.98999977,-113.27999880,10.50000000,1312,concentric
30005,bicepcurls,15,-10.63000011,6.42000008,22.73999977,-4.78999996,-123.41000370,13.32999992,1322,concentric
30005,bicepcurls,15,-10.19999981,6.40000010,22.85000038,-4.61999989,-131.33000180,16.57999992,1332,concentric
30005,bicepcurls,15,-9.84000015,6.53000021,23.18000031,-5.15000010,-137.36999510,19.50000000,1342,concentric
30005,bicepcurls,15,-10.55000019,7.53999996,23.36000061,-13.78999996,-150.61000060,20.53000069,1352,concentric
30005,bicepcurls,15,-9.17000008,6.46999979,23.70000076,-4.88000011,-143.97999570,25.37000084,1362,concentric
30005,bicepcurls,15,-9.43999958,7.17999983,24.23999977,-10.92000008,-151.49000550,27.77000046,1372,concentric
30006,deadlift,185,-4.95082636,1.78406943,11.54928369,-1.15209182,3.48373335,1.37599423,20,concentric
30006,deadlift,185,-5.13262659,1.64775806,13.77967234,-1.20983595,3.73933238,1.14202862,30,concentric
30006,deadlift,185,-5.58506698,1.83179700,12.34616841,-1.09398428,3.41440211,0.94497103,40,concentric
30006,deadlift,185,-5.44288347,1.98957641,11.89729615,-1.19167846,3.95050137,1.12037145,50,concentric
30006,deadlift,185,-6.12885565,1.78787272,11.63049732,-1.28851435,3.47147912,1.30757940,60,concentric
30006,deadlift,185,-5.16532655,1.89328759,15.03054912,-1.18398264,3.67086578,1.16408751,70,concentric
30006,deadlift,185,-5.68112687,1.70499434,11.65602114,-1.06774264,4.54928062,1.13959508,80,concentric
30006,deadlift,185,-5.40653793,1.82198960,12.95544744,-1.07140695,4.11056858,0.88947745,90,concentric
30006,deadlift,185,-6.62968408,1.73273042,13.99929529,-1.33524693,2.31647464,1.34543707,100,concentric
30006,deadlift,185,-4.98199768,1.60848846,10.93329049,-1.23552788,3.63437178,1.17201292,110,concentric
30006,deadlift,185,-4.81968057,1.23141633,11.13131803,-1.24886886,3.48836830,1.19131638,120,concentric
30006,deadlift,185,-4.62420789,1.45034165,12.47106221,-0.98635355,4.38370871,1.20567270,130,concentric
30006,deadlift,185,-4.91384772,1.46615904,8.88105945,-0.93380033,3.60925149,1.46046701,140,concentric
30006,deadlift,185,-5.96773424,1.97181164,15.17740068,-0.98826222,3.73518978,1.29055257,150,concentric
30006,deadlift,185,-6.08556684,2.15591255,11.52459171,-0.96655553,2.96974318,1.11774424,160,concentric
30006,deadlift,185,-4.20464444,1.79155672,14.57818263,-1.04529957,2.85955096,1.43367116,170,concentric
30006,deadlift,185,-5.46324094,2.02081803,12.47701373,-1.25671462,3.70880629,1.63428534,180,concentric
30006,deadlift,185,-4.78275106,1.86065976,14.03337405,-0.98569074,3.73417157,1.14588162,190,concentric
30006,deadlift,185,-4.93990713,2.09977025,11.21820121,-0.79603945,3.61371241,1.18100628,200,concentric
30006,deadlift,185,-4.45899620,1.81704003,13.57901915,-1.04629483,3.63284819,1.39251541,210,concentric
30006,deadlift,185,-4.89593475,1.45066212,10.80843822,-0.85634603,3.60789661,1.24398579,220,concentric
30006,deadlift,185,-5.92139459,1.65101402,9.48429933,-1.00459945,3.41713034,1.18136741,230,concentric
30006,deadlift,185,-5.11260521,1.96522020,15.56276523,-1.21027616,4.16014512,1.47586904,240,concentric
30006,deadlift,185,-5.55297109,1.93268749,11.80211037,-0.95017541,4.31141207,1.42402372,250,concentric
30006,deadlift,185,-4.74644266,1.79784366,10.29111331,-1.00429404,4.18835638,1.10711053,260,concentric
30006,deadlift,185,-5.71946939,1.91987808,11.03185804,-1.08736789,3.50729710,1.13406377,270,concentric
30006,deadlift,185,-5.66651289,2.04616652,10.55877439,-1.20411559,3.42384169,1.45113246,280,concentric
30006,deadlift,185,-5.17940026,1.79530312,12.55677885,-1.22272453,3.89908164,1.40099421,290,concentric
30006,deadlift,185,-5.31008711,2.11416062,10.82957760,-0.78861135,3.75864918,1.29483849,300,concentric
30006,deadlift,185,-5.06553854,1.87473922,14.29695437,-1.11673085,3.37555874,1.50230805,310,concentric
30006,deadlift,185,-5.42351435,2.09324811,15.00583344,-1.01343684,3.98363811,1.17504561,320,concentric
30006,deadlift,185,-4.58001710,1.94242846,13.19691027,-1.04845360,3.00105073,1.42451713,330,concentric
30006,deadlift,185,-6.33791325,1.83121917,13.88871819,-0.92179815,4.51783766,1.50341669,340,concentric
30006,deadlift,185,-5.45807146,1.90587378,12.43002902,-1.18739129,3.30498063,1.26584700,350,concentric
30006,deadlift,185,-6.32064046,1.91023268,12.13231813,-1.20099886,3.86971758,1.45734204,360,concentric
30006,deadlift,185,-4.90868017,1.82976815,13.37250237,-0.84854975,3.82864325,1.22595848,370,concentric
30006,deadlift,185,-4.87837180,2.15757670,11.61808128,-0.63692689,3.47794077,1.35389038,380,concentric
30006,deadlift,185,-5.47153156,1.94695947,9.92594671,-1.03507386,3.23877503,1.36840020,390,concentric
30006,deadlift,185,-4.43260222,2.03744575,8.99524760,-0.64891853,3.81983439,1.23038774,400,concentric
30006,deadlift,185,-4.95663080,1.93493792,11.50949314,-0.92811020,3.43862348,1.28466708,410,concentric
30006,deadlift,185,-5.48475923,1.58619564,12.70655990,-0.87307350,3.90755638,1.46646774,420,concentric
30006,deadlift,185,-4.85627257,1.77915738,13.72779605,-1.16806240,3.31017020,1.19670913,430,concentric
30006,deadlift,185,-4.38713864,2.09624657,13.20447103,-0.80769989,3.31590974,1.39119565,440,concentric
30006,deadlift,185,-5.14192313,2.07371701,12.31150998,-1.03076524,3.90876253,1.46761109,450,concentric
30006,deadlift,185,-5.48386462,1.87559618,10.91531867,-1.35273785,3.76177009,1.42451859,460,concentric
30006,deadlift,185,-4.90656650,1.46549721,11.95535132,-1.31624581,4.24847955,1.16699562,470,concentric
30006,deadlift,185,-4.29027255,2.08854490,11.13920276,-1.15932509,3.81562961,1.19970699,480,concentric
30006,deadlift,185,-5.01350410,1.77740623,9.83440416,-1.33032773,3.75860136,1.23831182,490,concentric
30006,deadlift,185,-5.42664666,2.02929418,14.18997597,-1.04341274,3.51492372,1.39350284,500,concentric
30006,deadlift,185,-5.93255609,1.92431553,13.26681264,-0.90767929,2.83879281,1.19996842,510,concentric
30006,deadlift,185,-5.63841088,1.89465918,13.15574619,-0.79278445,3.43828169,1.23498952,520,concentric
30006,deadlift,185,-4.37775279,1.93396186,14.31085612,-0.98193769,3.15381351,1.10488261,530,concentric
30006,deadlift,185,-6.06828263,2.00957721,14.18751693,-0.75616065,3.98725226,1.47428680,540,concentric
30006,deadlift,185,-5.46726700,1.61332298,13.68093468,-0.97957590,3.67134423,1.35276891,550,concentric
30006,deadlift,185,-4.90906310,2.13681722,14.33042427,-0.96958501,3.97426276,1.36637854,560,concentric
30006,deadlift,185,-5.40407981,2.01921137,10.35331209,-0.90243276,3.10988717,1.32656060,570,concentric
30006,deadlift,185,-5.64943848,1.97149042,12.35384316,-1.30931741,3.78061064,1.19124948,580,concentric
30006,deadlift,185,-4.57814091,1.84830204,12.97967276,-1.22359611,3.34851185,1.20322774,590,concentric
30006,deadlift,185,-4.59945744,2.20628692,11.19951344,-0.92853910,2.67668243,1.08683180,600,concentric
30006,deadlift,185,-5.73851759,1.54769823,10.04230375,-1.03844989,3.48977178,1.31667097,610,concentric
30006,deadlift,185,-4.71570879,1.89299744,13.34210679,-1.12136942,3.07271112,1.41210838,620,concentric
30006,deadlift,185,-5.52060438,1.62924560,12.10006201,-1.25858565,3.38734803,1.29860968,630,concentric
30006,deadlift,185,-4.94216524,1.63304838,11.63410622,-0.97140086,3.76244740,1.55172927,640,concentric
30006,deadlift,185,-4.42974646,2.06973634,10.29664410,-1.02899835,3.52283322,1.15120629,650,concentric
30006,deadlift,185,-5.06799100,2.02227731,13.07545067,-1.28649202,3.84805599,1.13152930,660,concentric
30006,deadlift,185,-5.04436474,1.74809305,12.00418674,-1.05102189,3.09035197,1.51220426,670,concentric
30006,deadlift,185,-6.32271748,1.67999727,12.86461972,-1.08961916,3.47598717,1.20503162,680,concentric
30006,deadlift,185,-4.93698956,1.75464045,14.36543846,-1.06271898,3.87568915,1.06190368,690,concentric
30006,deadlift,185,-5.24953838,1.73509936,10.81573237,-1.14597537,3.27418878,1.29831057,700,concentric
30006,deadlift,185,-5.87462673,2.16676131,10.96791008,-1.17848330,3.82347799,1.10757675,710,concentric
30006,deadlift,185,-4.68169980,1.52540286,14.42513875,-1.22061133,3.23132024,1.14148250,720,concentric
30006,deadlift,185,-4.71565937,1.66014099,11.16671472,-1.26727215,2.97844258,1.45265659,730,concentric
30006,deadlift,185,-5.58059766,1.96151760,12.57295460,-1.39295916,3.46127578,1.29043299,740,concentric
30006,deadlift,185,-5.35132863,2.03514336,13.76261864,-1.11858537,3.26180608,1.00417008,750,concentric
30006,deadlift,185,-5.62334818,1.81540837,13.05162183,-1.59318490,3.44263310,1.18324387,760,concentric
30006,deadlift,185,-5.42018921,2.04758075,12.85987860,-1.08180721,3.34662779,1.29362003,770,concentric
